[02-18 00:51] === Binance V3 启动 ===
[02-18 00:51] 原则: 均线多头+回调企稳 | 严格止损2%
[02-18 00:51] BTCUSDT: 价格$67,394 | MA20=68,978 | MA50=68,469 | 信号: None
[03-03 18:24] ETHUSDT: 价格$1,957 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:29] BTCUSDT: 价格$66,632 | MA20=66,742 | MA50=66,310 | 信号: None
[03-03 18:29] ETHUSDT: 价格$1,949 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:34] BTCUSDT: 价格$66,629 | MA20=66,742 | MA50=66,310 | 信号: None
[03-03 18:34] ETHUSDT: 价格$1,951 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:39] BTCUSDT: 价格$66,652 | MA20=66,743 | MA50=66,311 | 信号: None
[03-03 18:39] ETHUSDT: 价格$1,954 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:44] BTCUSDT: 价格$66,549 | MA20=66,738 | MA50=66,309 | 信号: None
[03-03 18:44] ETHUSDT: 价格$1,951 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:49] BTCUSDT: 价格$66,459 | MA20=66,733 | MA50=66,307 | 信号: None
[03-03 18:49] ETHUSDT: 价格$1,948 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:54] BTCUSDT: 价格$66,519 | MA20=66,736 | MA50=66,308 | 信号: None
[03-03 18:54] ETHUSDT: 价格$1,948 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 18:59] BTCUSDT: 价格$66,659 | MA20=66,743 | MA50=66,311 | 信号: None
[03-03 18:59] ETHUSDT: 价格$1,952 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:04] BTCUSDT: 价格$66,636 | MA20=66,742 | MA50=66,310 | 信号: None
[03-03 19:04] ETHUSDT: 价格$1,953 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:09] BTCUSDT: 价格$66,491 | MA20=66,735 | MA50=66,307 | 信号: None
[03-03 19:09] ETHUSDT: 价格$1,947 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:14] BTCUSDT: 价格$66,487 | MA20=66,735 | MA50=66,307 | 信号: None
[03-03 19:14] ETHUSDT: 价格$1,948 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:19] BTCUSDT: 价格$66,530 | MA20=66,737 | MA50=66,308 | 信号: None
[03-03 19:19] ETHUSDT: 价格$1,950 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:24] BTCUSDT: 价格$66,651 | MA20=66,743 | MA50=66,311 | 信号: None
[03-03 19:24] ETHUSDT: 价格$1,954 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:29] BTCUSDT: 价格$66,512 | MA20=66,736 | MA50=66,308 | 信号: None
[03-03 19:29] ETHUSDT: 价格$1,950 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:35] BTCUSDT: 价格$66,497 | MA20=66,735 | MA50=66,308 | 信号: None
[03-03 19:35] ETHUSDT: 价格$1,951 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:40] BTCUSDT: 价格$66,460 | MA20=66,733 | MA50=66,307 | 信号: None
[03-03 19:40] ETHUSDT: 价格$1,950 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:45] BTCUSDT: 价格$66,737 | MA20=66,747 | MA50=66,312 | 信号: None
[03-03 19:45] ETHUSDT: 价格$1,957 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 19:50] BTCUSDT: 价格$66,970 | MA20=66,759 | MA50=66,317 | 信号: None
[03-03 19:50] ETHUSDT: 价格$1,963 | MA20=1,969 | MA50=1,955 | 信号: None
[03-03 19:55] BTCUSDT: 价格$66,766 | MA20=66,748 | MA50=66,313 | 信号: None
[03-03 19:55] ETHUSDT: 价格$1,959 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:00] BTCUSDT: 价格$66,856 | MA20=66,753 | MA50=66,315 | 信号: None
[03-03 20:00] ETHUSDT: 价格$1,958 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:05] BTCUSDT: 价格$66,962 | MA20=66,758 | MA50=66,317 | 信号: None
[03-03 20:05] ETHUSDT: 价格$1,960 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:10] BTCUSDT: 价格$67,003 | MA20=66,760 | MA50=66,318 | 信号: None
[03-03 20:10] ETHUSDT: 价格$1,961 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:15] BTCUSDT: 价格$66,954 | MA20=66,758 | MA50=66,317 | 信号: None
[03-03 20:15] ETHUSDT: 价格$1,959 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:20] BTCUSDT: 价格$66,820 | MA20=66,751 | MA50=66,314 | 信号: None
[03-03 20:20] ETHUSDT: 价格$1,954 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:25] BTCUSDT: 价格$66,967 | MA20=66,759 | MA50=66,317 | 信号: None
[03-03 20:25] ETHUSDT: 价格$1,961 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:30] BTCUSDT: 价格$66,887 | MA20=66,755 | MA50=66,315 | 信号: None
[03-03 20:30] ETHUSDT: 价格$1,959 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:35] BTCUSDT: 价格$66,882 | MA20=66,754 | MA50=66,315 | 信号: None
[03-03 20:35] ETHUSDT: 价格$1,958 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:40] BTCUSDT: 价格$67,040 | MA20=66,762 | MA50=66,318 | 信号: None
[03-03 20:40] ETHUSDT: 价格$1,963 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:45] BTCUSDT: 价格$67,084 | MA20=66,764 | MA50=66,319 | 信号: None
[03-03 20:45] ETHUSDT: 价格$1,965 | MA20=1,970 | MA50=1,955 | 信号: None
[03-03 20:50] BTCUSDT: 价格$67,009 | MA20=66,761 | MA50=66,318 | 信号: None
[03-03 20:50] ETHUSDT: 价格$1,963 | MA20=1,969 | MA50=1,954 | 信号: None
[03-03 20:55] BTCUSDT: 价格$66,993 | MA20=66,760 | MA50=66,317 | 信号: None
[03-03 20:55] ETHUSDT: 价格$1,963 | MA20=1,969 | MA50=1,955 | 信号: None
[03-03 21:00] BTCUSDT: 价格$67,080 | MA20=66,924 | MA50=66,341 | 信号: None
[03-03 21:00] ETHUSDT: 价格$1,962 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 21:05] BTCUSDT: 价格$67,245 | MA20=66,932 | MA50=66,344 | 信号: None
[03-03 21:05] ETHUSDT: 价格$1,968 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 21:10] BTCUSDT: 价格$67,481 | MA20=66,944 | MA50=66,349 | 信号: 做多
[03-03 21:10] ETHUSDT: 价格$1,973 | MA20=1,975 | MA50=1,956 | 信号: None
[03-03 21:15] BTCUSDT: 价格$67,667 | MA20=66,954 | MA50=66,352 | 信号: 做多
[03-03 21:15] ETHUSDT: 价格$1,979 | MA20=1,975 | MA50=1,956 | 信号: 做多
[03-03 21:20] BTCUSDT: 价格$67,519 | MA20=66,946 | MA50=66,349 | 信号: 做多
[03-03 21:20] ETHUSDT: 价格$1,974 | MA20=1,975 | MA50=1,956 | 信号: None
[03-03 21:25] BTCUSDT: 价格$67,540 | MA20=66,947 | MA50=66,350 | 信号: 做多
[03-03 21:25] ETHUSDT: 价格$1,975 | MA20=1,975 | MA50=1,956 | 信号: None
[03-03 21:30] BTCUSDT: 价格$67,572 | MA20=66,949 | MA50=66,350 | 信号: 做多
[03-03 21:30] ETHUSDT: 价格$1,975 | MA20=1,975 | MA50=1,956 | 信号: None
[03-03 21:35] BTCUSDT: 价格$67,449 | MA20=66,943 | MA50=66,348 | 信号: 做多
[03-03 21:35] ETHUSDT: 价格$1,971 | MA20=1,975 | MA50=1,956 | 信号: None
[03-03 21:40] BTCUSDT: 价格$67,406 | MA20=66,941 | MA50=66,347 | 信号: 做多
[03-03 21:40] ETHUSDT: 价格$1,969 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 21:45] BTCUSDT: 价格$67,371 | MA20=66,939 | MA50=66,346 | 信号: 做多
[03-03 21:45] ETHUSDT: 价格$1,968 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 21:50] BTCUSDT: 价格$67,349 | MA20=66,938 | MA50=66,346 | 信号: 做多
[03-03 21:50] ETHUSDT: 价格$1,967 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 21:55] BTCUSDT: 价格$67,422 | MA20=66,941 | MA50=66,347 | 信号: 做多
[03-03 21:55] ETHUSDT: 价格$1,969 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:00] BTCUSDT: 价格$67,403 | MA20=66,940 | MA50=66,347 | 信号: 做多
[03-03 22:00] ETHUSDT: 价格$1,967 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:05] BTCUSDT: 价格$67,111 | MA20=66,926 | MA50=66,341 | 信号: None
[03-03 22:05] ETHUSDT: 价格$1,955 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:10] BTCUSDT: 价格$67,216 | MA20=66,931 | MA50=66,343 | 信号: None
[03-03 22:10] ETHUSDT: 价格$1,956 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:15] BTCUSDT: 价格$67,032 | MA20=66,922 | MA50=66,340 | 信号: None
[03-03 22:15] ETHUSDT: 价格$1,951 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:20] BTCUSDT: 价格$67,126 | MA20=66,927 | MA50=66,341 | 信号: None
[03-03 22:20] ETHUSDT: 价格$1,957 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:25] BTCUSDT: 价格$67,063 | MA20=66,923 | MA50=66,340 | 信号: None
[03-03 22:25] ETHUSDT: 价格$1,956 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:30] BTCUSDT: 价格$67,097 | MA20=66,925 | MA50=66,341 | 信号: None
[03-03 22:30] ETHUSDT: 价格$1,957 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:35] BTCUSDT: 价格$67,071 | MA20=66,924 | MA50=66,340 | 信号: None
[03-03 22:35] ETHUSDT: 价格$1,955 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:40] BTCUSDT: 价格$66,965 | MA20=66,918 | MA50=66,338 | 信号: None
[03-03 22:40] ETHUSDT: 价格$1,951 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 22:45] BTCUSDT: 价格$66,797 | MA20=66,910 | MA50=66,335 | 信号: None
[03-03 22:45] ETHUSDT: 价格$1,946 | MA20=1,973 | MA50=1,956 | 信号: None
[03-03 22:50] BTCUSDT: 价格$66,811 | MA20=66,911 | MA50=66,335 | 信号: None
[03-03 22:50] ETHUSDT: 价格$1,947 | MA20=1,973 | MA50=1,956 | 信号: None
[03-03 22:55] BTCUSDT: 价格$66,891 | MA20=66,915 | MA50=66,337 | 信号: None
[03-03 22:55] ETHUSDT: 价格$1,950 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:00] BTCUSDT: 价格$66,952 | MA20=66,918 | MA50=66,338 | 信号: None
[03-03 23:00] ETHUSDT: 价格$1,952 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:05] BTCUSDT: 价格$67,136 | MA20=66,927 | MA50=66,342 | 信号: None
[03-03 23:05] ETHUSDT: 价格$1,960 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:10] BTCUSDT: 价格$67,157 | MA20=66,928 | MA50=66,342 | 信号: None
[03-03 23:10] ETHUSDT: 价格$1,960 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:15] BTCUSDT: 价格$67,154 | MA20=66,928 | MA50=66,342 | 信号: None
[03-03 23:15] ETHUSDT: 价格$1,962 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:20] BTCUSDT: 价格$67,165 | MA20=66,928 | MA50=66,342 | 信号: None
[03-03 23:20] ETHUSDT: 价格$1,964 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:25] BTCUSDT: 价格$67,185 | MA20=66,929 | MA50=66,343 | 信号: None
[03-03 23:25] ETHUSDT: 价格$1,966 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:30] BTCUSDT: 价格$67,192 | MA20=66,930 | MA50=66,343 | 信号: None
[03-03 23:30] ETHUSDT: 价格$1,964 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:35] BTCUSDT: 价格$66,856 | MA20=66,913 | MA50=66,336 | 信号: None
[03-03 23:35] ETHUSDT: 价格$1,951 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:40] BTCUSDT: 价格$67,006 | MA20=66,921 | MA50=66,339 | 信号: None
[03-03 23:40] ETHUSDT: 价格$1,958 | MA20=1,974 | MA50=1,956 | 信号: None
[03-03 23:45] BTCUSDT: 价格$66,422 | MA20=66,891 | MA50=66,327 | 信号: None
[03-03 23:45] ETHUSDT: 价格$1,938 | MA20=1,973 | MA50=1,956 | 信号: None
[03-03 23:50] BTCUSDT: 价格$66,312 | MA20=66,886 | MA50=66,325 | 信号: None
[03-03 23:50] ETHUSDT: 价格$1,937 | MA20=1,973 | MA50=1,956 | 信号: None
[03-03 23:55] BTCUSDT: 价格$66,709 | MA20=66,906 | MA50=66,333 | 信号: None
[03-03 23:55] ETHUSDT: 价格$1,950 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 00:00] BTCUSDT: 价格$66,735 | MA20=66,907 | MA50=66,334 | 信号: None
[03-04 00:00] ETHUSDT: 价格$1,948 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:05] BTCUSDT: 价格$66,640 | MA20=66,902 | MA50=66,332 | 信号: None
[03-04 00:05] ETHUSDT: 价格$1,945 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:10] BTCUSDT: 价格$66,647 | MA20=66,903 | MA50=66,332 | 信号: None
[03-04 00:10] ETHUSDT: 价格$1,941 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:15] BTCUSDT: 价格$66,913 | MA20=66,916 | MA50=66,337 | 信号: None
[03-04 00:15] ETHUSDT: 价格$1,948 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:20] BTCUSDT: 价格$66,492 | MA20=66,895 | MA50=66,329 | 信号: None
[03-04 00:20] ETHUSDT: 价格$1,933 | MA20=1,973 | MA50=1,955 | 信号: None
[03-04 00:25] BTCUSDT: 价格$66,800 | MA20=66,910 | MA50=66,335 | 信号: None
[03-04 00:25] ETHUSDT: 价格$1,945 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:30] BTCUSDT: 价格$66,888 | MA20=66,915 | MA50=66,337 | 信号: None
[03-04 00:30] ETHUSDT: 价格$1,945 | MA20=1,973 | MA50=1,956 | 信号: None
[03-04 00:35] BTCUSDT: 价格$67,280 | MA20=66,934 | MA50=66,345 | 信号: None
[03-04 00:35] ETHUSDT: 价格$1,953 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 00:40] BTCUSDT: 价格$67,558 | MA20=66,948 | MA50=66,350 | 信号: 做多
[03-04 00:40] ETHUSDT: 价格$1,966 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 00:45] BTCUSDT: 价格$67,557 | MA20=66,948 | MA50=66,350 | 信号: 做多
[03-04 00:45] ETHUSDT: 价格$1,963 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 00:50] BTCUSDT: 价格$67,563 | MA20=66,948 | MA50=66,350 | 信号: 做多
[03-04 00:50] ETHUSDT: 价格$1,962 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 00:55] BTCUSDT: 价格$67,515 | MA20=66,946 | MA50=66,349 | 信号: 做多
[03-04 00:55] ETHUSDT: 价格$1,963 | MA20=1,974 | MA50=1,956 | 信号: None
[03-04 01:00] BTCUSDT: 价格$67,721 | MA20=67,150 | MA50=66,384 | 信号: 做多
[03-04 01:00] ETHUSDT: 价格$1,968 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 01:05] BTCUSDT: 价格$68,046 | MA20=67,167 | MA50=66,390 | 信号: 做多
[03-04 01:05] ETHUSDT: 价格$1,976 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 01:10] BTCUSDT: 价格$68,448 | MA20=67,187 | MA50=66,398 | 信号: 做多
[03-04 01:10] ETHUSDT: 价格$1,994 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 01:15] BTCUSDT: 价格$68,564 | MA20=67,192 | MA50=66,401 | 信号: 做多
[03-04 01:15] ETHUSDT: 价格$2,000 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 01:20] BTCUSDT: 价格$68,337 | MA20=67,181 | MA50=66,396 | 信号: 做多
[03-04 01:20] ETHUSDT: 价格$1,989 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 01:25] BTCUSDT: 价格$68,925 | MA20=67,211 | MA50=66,408 | 信号: 做多
[03-04 01:25] ETHUSDT: 价格$2,010 | MA20=1,982 | MA50=1,958 | 信号: 做多
[03-04 01:30] BTCUSDT: 价格$68,749 | MA20=67,202 | MA50=66,404 | 信号: 做多
[03-04 01:30] ETHUSDT: 价格$2,004 | MA20=1,982 | MA50=1,958 | 信号: 做多
[03-04 01:35] BTCUSDT: 价格$68,372 | MA20=67,183 | MA50=66,397 | 信号: 做多
[03-04 01:35] ETHUSDT: 价格$1,986 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 01:40] BTCUSDT: 价格$67,815 | MA20=67,155 | MA50=66,386 | 信号: 做多
[03-04 01:40] ETHUSDT: 价格$1,971 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 01:45] BTCUSDT: 价格$67,763 | MA20=67,152 | MA50=66,385 | 信号: 做多
[03-04 01:45] ETHUSDT: 价格$1,970 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 01:50] BTCUSDT: 价格$68,028 | MA20=67,166 | MA50=66,390 | 信号: 做多
[03-04 01:50] ETHUSDT: 价格$1,979 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 01:55] BTCUSDT: 价格$68,241 | MA20=67,176 | MA50=66,394 | 信号: 做多
[03-04 01:55] ETHUSDT: 价格$1,983 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 02:00] BTCUSDT: 价格$68,199 | MA20=67,174 | MA50=66,393 | 信号: 做多
[03-04 02:00] ETHUSDT: 价格$1,984 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 02:05] BTCUSDT: 价格$68,015 | MA20=67,165 | MA50=66,390 | 信号: 做多
[03-04 02:05] ETHUSDT: 价格$1,975 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:10] BTCUSDT: 价格$67,847 | MA20=67,157 | MA50=66,386 | 信号: 做多
[03-04 02:10] ETHUSDT: 价格$1,965 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:15] BTCUSDT: 价格$67,966 | MA20=67,163 | MA50=66,389 | 信号: 做多
[03-04 02:15] ETHUSDT: 价格$1,971 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:20] BTCUSDT: 价格$67,917 | MA20=67,160 | MA50=66,388 | 信号: 做多
[03-04 02:20] ETHUSDT: 价格$1,967 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:25] BTCUSDT: 价格$68,215 | MA20=67,175 | MA50=66,394 | 信号: 做多
[03-04 02:25] ETHUSDT: 价格$1,977 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:30] BTCUSDT: 价格$68,111 | MA20=67,170 | MA50=66,391 | 信号: 做多
[03-04 02:30] ETHUSDT: 价格$1,972 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:35] BTCUSDT: 价格$67,796 | MA20=67,154 | MA50=66,385 | 信号: 做多
[03-04 02:35] ETHUSDT: 价格$1,961 | MA20=1,979 | MA50=1,957 | 信号: None
[03-04 02:40] BTCUSDT: 价格$67,999 | MA20=67,164 | MA50=66,389 | 信号: 做多
[03-04 02:40] ETHUSDT: 价格$1,970 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:45] BTCUSDT: 价格$68,137 | MA20=67,171 | MA50=66,392 | 信号: 做多
[03-04 02:45] ETHUSDT: 价格$1,976 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 02:50] BTCUSDT: 价格$68,263 | MA20=67,177 | MA50=66,395 | 信号: 做多
[03-04 02:50] ETHUSDT: 价格$1,981 | MA20=1,980 | MA50=1,957 | 信号: 做多
[03-04 02:55] BTCUSDT: 价格$68,146 | MA20=67,172 | MA50=66,392 | 信号: 做多
[03-04 02:55] ETHUSDT: 价格$1,976 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 03:00] BTCUSDT: 价格$68,332 | MA20=67,181 | MA50=66,396 | 信号: 做多
[03-04 03:00] ETHUSDT: 价格$1,982 | MA20=1,980 | MA50=1,957 | 信号: 做多
[03-04 03:05] BTCUSDT: 价格$68,380 | MA20=67,183 | MA50=66,397 | 信号: 做多
[03-04 03:05] ETHUSDT: 价格$1,984 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:10] BTCUSDT: 价格$68,235 | MA20=67,176 | MA50=66,394 | 信号: 做多
[03-04 03:10] ETHUSDT: 价格$1,977 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 03:15] BTCUSDT: 价格$68,213 | MA20=67,175 | MA50=66,394 | 信号: 做多
[03-04 03:15] ETHUSDT: 价格$1,978 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 03:20] BTCUSDT: 价格$68,410 | MA20=67,185 | MA50=66,397 | 信号: 做多
[03-04 03:20] ETHUSDT: 价格$1,985 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:25] BTCUSDT: 价格$68,525 | MA20=67,191 | MA50=66,400 | 信号: 做多
[03-04 03:25] ETHUSDT: 价格$1,988 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:30] BTCUSDT: 价格$68,486 | MA20=67,189 | MA50=66,399 | 信号: 做多
[03-04 03:30] ETHUSDT: 价格$1,987 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:35] BTCUSDT: 价格$68,676 | MA20=67,198 | MA50=66,403 | 信号: 做多
[03-04 03:35] ETHUSDT: 价格$1,992 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:40] BTCUSDT: 价格$68,800 | MA20=67,204 | MA50=66,405 | 信号: 做多
[03-04 03:40] ETHUSDT: 价格$1,997 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:45] BTCUSDT: 价格$68,607 | MA20=67,195 | MA50=66,401 | 信号: 做多
[03-04 03:45] ETHUSDT: 价格$1,991 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:50] BTCUSDT: 价格$68,690 | MA20=67,199 | MA50=66,403 | 信号: 做多
[03-04 03:50] ETHUSDT: 价格$1,990 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 03:55] BTCUSDT: 价格$68,556 | MA20=67,192 | MA50=66,400 | 信号: 做多
[03-04 03:55] ETHUSDT: 价格$1,985 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:00] BTCUSDT: 价格$68,610 | MA20=67,195 | MA50=66,401 | 信号: 做多
[03-04 04:00] ETHUSDT: 价格$1,987 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:05] BTCUSDT: 价格$68,669 | MA20=67,198 | MA50=66,403 | 信号: 做多
[03-04 04:05] ETHUSDT: 价格$1,990 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:10] BTCUSDT: 价格$68,353 | MA20=67,182 | MA50=66,396 | 信号: 做多
[03-04 04:10] ETHUSDT: 价格$1,979 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 04:15] BTCUSDT: 价格$68,645 | MA20=67,197 | MA50=66,402 | 信号: 做多
[03-04 04:15] ETHUSDT: 价格$1,986 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:20] BTCUSDT: 价格$68,748 | MA20=67,202 | MA50=66,404 | 信号: 做多
[03-04 04:20] ETHUSDT: 价格$1,991 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:25] BTCUSDT: 价格$68,848 | MA20=67,207 | MA50=66,406 | 信号: 做多
[03-04 04:25] ETHUSDT: 价格$1,992 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:30] BTCUSDT: 价格$68,582 | MA20=67,193 | MA50=66,401 | 信号: 做多
[03-04 04:30] ETHUSDT: 价格$1,986 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:35] BTCUSDT: 价格$68,386 | MA20=67,184 | MA50=66,397 | 信号: 做多
[03-04 04:35] ETHUSDT: 价格$1,979 | MA20=1,980 | MA50=1,957 | 信号: None
[03-04 04:40] BTCUSDT: 价格$68,661 | MA20=67,197 | MA50=66,402 | 信号: 做多
[03-04 04:40] ETHUSDT: 价格$1,989 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:45] BTCUSDT: 价格$68,681 | MA20=67,198 | MA50=66,403 | 信号: 做多
[03-04 04:45] ETHUSDT: 价格$1,988 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:50] BTCUSDT: 价格$68,616 | MA20=67,195 | MA50=66,402 | 信号: 做多
[03-04 04:50] ETHUSDT: 价格$1,988 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 04:55] BTCUSDT: 价格$68,478 | MA20=67,188 | MA50=66,399 | 信号: 做多
[03-04 04:55] ETHUSDT: 价格$1,987 | MA20=1,981 | MA50=1,958 | 信号: 做多
[03-04 05:00] BTCUSDT: 价格$68,398 | MA20=67,364 | MA50=66,453 | 信号: 做多
[03-04 05:00] ETHUSDT: 价格$1,985 | MA20=1,985 | MA50=1,959 | 信号: 做多
[03-04 05:05] BTCUSDT: 价格$68,412 | MA20=67,365 | MA50=66,453 | 信号: 做多
[03-04 05:05] ETHUSDT: 价格$1,985 | MA20=1,985 | MA50=1,959 | 信号: 做多
[03-04 05:10] BTCUSDT: 价格$68,341 | MA20=67,361 | MA50=66,452 | 信号: 做多
[03-04 05:10] ETHUSDT: 价格$1,983 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:15] BTCUSDT: 价格$68,315 | MA20=67,360 | MA50=66,451 | 信号: 做多
[03-04 05:15] ETHUSDT: 价格$1,983 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:20] BTCUSDT: 价格$68,287 | MA20=67,358 | MA50=66,451 | 信号: 做多
[03-04 05:20] ETHUSDT: 价格$1,982 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:25] BTCUSDT: 价格$68,287 | MA20=67,358 | MA50=66,451 | 信号: 做多
[03-04 05:25] ETHUSDT: 价格$1,982 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:30] BTCUSDT: 价格$68,375 | MA20=67,363 | MA50=66,452 | 信号: 做多
[03-04 05:30] ETHUSDT: 价格$1,982 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:35] BTCUSDT: 价格$68,437 | MA20=67,366 | MA50=66,454 | 信号: 做多
[03-04 05:35] ETHUSDT: 价格$1,984 | MA20=1,985 | MA50=1,959 | 信号: None
[03-04 05:40] BTCUSDT: 价格$68,450 | MA20=67,367 | MA50=66,454 | 信号: 做多
[03-04 05:40] ETHUSDT: 价格$1,985 | MA20=1,985 | MA50=1,959 | 信号: 做多
[03-04 05:45] BTCUSDT: 价格$68,391 | MA20=67,364 | MA50=66,453 | 信号: 做多
[03-04 05:45] ETHUSDT: 价格$1,983 | MA20=1,985 | MA50=1,959 | 信号: None
